id,req_company_name,req_cik,req_url,ret_cik,ret_company_name,ret_description,ret_filing_date,ret_sec_accession_number,ret_title,ret_url
800,"CALIX, INC",1406666,http://www.sec.gov/Archives/edgar/data/1406666/000140666614000074/0001406666-14-000074-index.htm,1406666,"CALIX, INC",conflictmineralsreport-2013.htm,2014-05-30 16:49:29,0001406666-14-000074,CONFILCT MINERALS REPORT,https://www.sec.gov/Archives/edgar/data/1406666/000140666614000074/conflictmineralsreport-2013.htm
801,"CALIX, INC",1406666,http://www.sec.gov/Archives/edgar/data/1406666/000140666614000074/0001406666-14-000074-index.htm,1406666,"CALIX, INC",0001406666-14-000074.txt,2014-05-30 16:49:29,0001406666-14-000074,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1406666/000140666614000074/0001406666-14-000074.txt
802,"CALIX, INC",1406666,http://www.sec.gov/Archives/edgar/data/1406666/000140666615000018/0001406666-15-000018-index.htm,1406666,"CALIX, INC",calix-20141231conflictmine.htm,2015-05-14 13:16:59,0001406666-15-000018,SD,https://www.sec.gov/Archives/edgar/data/1406666/000140666615000018/calix-20141231conflictmine.htm
803,"CALIX, INC",1406666,http://www.sec.gov/Archives/edgar/data/1406666/000140666615000018/0001406666-15-000018-index.htm,1406666,"CALIX, INC",conflictmineralsreport-2014.htm,2015-05-14 13:16:59,0001406666-15-000018,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1406666/000140666615000018/conflictmineralsreport-2014.htm
804,"CALIX, INC",1406666,http://www.sec.gov/Archives/edgar/data/1406666/000140666615000018/0001406666-15-000018-index.htm,1406666,"CALIX, INC",item102conflictmineralsdis.htm,2015-05-14 13:16:59,0001406666-15-000018,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1406666/000140666615000018/item102conflictmineralsdis.htm
805,"CALIX, INC",1406666,http://www.sec.gov/Archives/edgar/data/1406666/000140666615000018/0001406666-15-000018-index.htm,1406666,"CALIX, INC",0001406666-15-000018.txt,2015-05-14 13:16:59,0001406666-15-000018,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1406666/000140666615000018/0001406666-15-000018.txt
806,CAMERON INTERNATIONAL CORP,941548,http://www.sec.gov/Archives/edgar/data/941548/000094154814000010/0000941548-14-000010-index.htm,941548,CAMERON INTERNATIONAL CORP,formsd2013.htm,2014-06-02 14:03:09,0000941548-14-000010,CAMERON INTERNATIONAL CORP FORM SD,https://www.sec.gov/Archives/edgar/data/941548/000094154814000010/formsd2013.htm
807,CAMERON INTERNATIONAL CORP,941548,http://www.sec.gov/Archives/edgar/data/941548/000094154814000010/0000941548-14-000010-index.htm,941548,CAMERON INTERNATIONAL CORP,exhibit102.htm,2014-06-02 14:03:09,0000941548-14-000010,CAMERON INTERNATIONAL CORPORATION EXHIBIT 1.02,https://www.sec.gov/Archives/edgar/data/941548/000094154814000010/exhibit102.htm
808,CAMERON INTERNATIONAL CORP,941548,http://www.sec.gov/Archives/edgar/data/941548/000094154814000010/0000941548-14-000010-index.htm,941548,CAMERON INTERNATIONAL CORP,0000941548-14-000010.txt,2014-06-02 14:03:09,0000941548-14-000010,Complete submission text file,https://www.sec.gov/Archives/edgar/data/941548/000094154814000010/0000941548-14-000010.txt
809,CAMERON INTERNATIONAL CORP,941548,http://www.sec.gov/Archives/edgar/data/941548/000094154815000013/0000941548-15-000013-index.htm,941548,CAMERON INTERNATIONAL CORP,formsd.htm,2015-06-01 15:48:50,0000941548-15-000013,FORM SD 2015,https://www.sec.gov/Archives/edgar/data/941548/000094154815000013/formsd.htm
810,CAMERON INTERNATIONAL CORP,941548,http://www.sec.gov/Archives/edgar/data/941548/000094154815000013/0000941548-15-000013-index.htm,941548,CAMERON INTERNATIONAL CORP,ex101.htm,2015-06-01 15:48:50,0000941548-15-000013,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/941548/000094154815000013/ex101.htm
811,CAMERON INTERNATIONAL CORP,941548,http://www.sec.gov/Archives/edgar/data/941548/000094154815000013/0000941548-15-000013-index.htm,941548,CAMERON INTERNATIONAL CORP,0000941548-15-000013.txt,2015-06-01 15:48:50,0000941548-15-000013,Complete submission text file,https://www.sec.gov/Archives/edgar/data/941548/000094154815000013/0000941548-15-000013.txt
812,CALAMP CORP.,730255,http://www.sec.gov/Archives/edgar/data/730255/000120677414001848/0001206774-14-001848-index.htm,730255,CalAmp Corp.,calamp_sd.htm,2014-06-02 15:35:26,0001206774-14-001848,SPECIALIZED DISCLOSURE REPORT,https://www.sec.gov/Archives/edgar/data/730255/000120677414001848/calamp_sd.htm
813,CALAMP CORP.,730255,http://www.sec.gov/Archives/edgar/data/730255/000120677414001848/0001206774-14-001848-index.htm,730255,CalAmp Corp.,exhibit1-02.htm,2014-06-02 15:35:26,0001206774-14-001848,CONFLICT MINERALS REPORT AS REQUIRED BY ITEMS 1.01 AND 1.02 OF THIS FORM,https://www.sec.gov/Archives/edgar/data/730255/000120677414001848/exhibit1-02.htm
814,CALAMP CORP.,730255,http://www.sec.gov/Archives/edgar/data/730255/000120677414001848/0001206774-14-001848-index.htm,730255,CalAmp Corp.,0001206774-14-001848.txt,2014-06-02 15:35:26,0001206774-14-001848,Complete submission text file,https://www.sec.gov/Archives/edgar/data/730255/000120677414001848/0001206774-14-001848.txt
815,CALAMP CORP.,730255,http://www.sec.gov/Archives/edgar/data/730255/000120677415001866/0001206774-15-001866-index.htm,730255,CalAmp Corp.,calamp_sd.htm,2015-06-01 16:30:23,0001206774-15-001866,SPECIALIZED DISCLOSURE REPORT,https://www.sec.gov/Archives/edgar/data/730255/000120677415001866/calamp_sd.htm
816,CALAMP CORP.,730255,http://www.sec.gov/Archives/edgar/data/730255/000120677415001866/0001206774-15-001866-index.htm,730255,CalAmp Corp.,exhibit1-01.htm,2015-06-01 16:30:23,0001206774-15-001866,CONFLICT MINERALS REPORT AS REQUIRED BY ITEMS 1.01 AND 1.02 OF THIS FORM,https://www.sec.gov/Archives/edgar/data/730255/000120677415001866/exhibit1-01.htm
817,CALAMP CORP.,730255,http://www.sec.gov/Archives/edgar/data/730255/000120677415001866/0001206774-15-001866-index.htm,730255,CalAmp Corp.,calamp_sdx1x1.jpg,2015-06-01 16:30:23,0001206774-15-001866,GRAPHIC,https://www.sec.gov/Archives/edgar/data/730255/000120677415001866/calamp_sdx1x1.jpg
818,CALAMP CORP.,730255,http://www.sec.gov/Archives/edgar/data/730255/000120677415001866/0001206774-15-001866-index.htm,730255,CalAmp Corp.,0001206774-15-001866.txt,2015-06-01 16:30:23,0001206774-15-001866,Complete submission text file,https://www.sec.gov/Archives/edgar/data/730255/000120677415001866/0001206774-15-001866.txt
819,CABOT CORP,16040,http://www.sec.gov/Archives/edgar/data/16040/000119312515208806/0001193125-15-208806-index.htm,16040,CABOT CORP,d930699dsd.htm,2015-06-01 15:03:00,0001193125-15-208806,FORM SD,https://www.sec.gov/Archives/edgar/data/16040/000119312515208806/d930699dsd.htm
820,CABOT CORP,16040,http://www.sec.gov/Archives/edgar/data/16040/000119312515208806/0001193125-15-208806-index.htm,16040,CABOT CORP,d930699dex101.htm,2015-06-01 15:03:00,0001193125-15-208806,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/16040/000119312515208806/d930699dex101.htm
821,CABOT CORP,16040,http://www.sec.gov/Archives/edgar/data/16040/000119312515208806/0001193125-15-208806-index.htm,16040,CABOT CORP,0001193125-15-208806.txt,2015-06-01 15:03:00,0001193125-15-208806,Complete submission text file,https://www.sec.gov/Archives/edgar/data/16040/000119312515208806/0001193125-15-208806.txt
822,CALGON CARBON CORP,812701,http://www.sec.gov/Archives/edgar/data/812701/000110465914042269/0001104659-14-042269-index.htm,812701,CALGON CARBON Corp,a14-13763_1sd.htm,2014-05-29 11:59:48,0001104659-14-042269,SD,https://www.sec.gov/Archives/edgar/data/812701/000110465914042269/a14-13763_1sd.htm
823,CALGON CARBON CORP,812701,http://www.sec.gov/Archives/edgar/data/812701/000110465914042269/0001104659-14-042269-index.htm,812701,CALGON CARBON Corp,a14-13763_1ex1d02.htm,2014-05-29 11:59:48,0001104659-14-042269,EX-1.02,https://www.sec.gov/Archives/edgar/data/812701/000110465914042269/a14-13763_1ex1d02.htm
824,CALGON CARBON CORP,812701,http://www.sec.gov/Archives/edgar/data/812701/000110465914042269/0001104659-14-042269-index.htm,812701,CALGON CARBON Corp,0001104659-14-042269.txt,2014-05-29 11:59:48,0001104659-14-042269,Complete submission text file,https://www.sec.gov/Archives/edgar/data/812701/000110465914042269/0001104659-14-042269.txt
825,CALGON CARBON CORP,812701,http://www.sec.gov/Archives/edgar/data/812701/000115752315001938/0001157523-15-001938-index.htm,812701,CALGON CARBON Corp,a51112339.htm,2015-05-28 16:29:52,0001157523-15-001938,CALGON CARBON CORPORATION SD,https://www.sec.gov/Archives/edgar/data/812701/000115752315001938/a51112339.htm
826,CALGON CARBON CORP,812701,http://www.sec.gov/Archives/edgar/data/812701/000115752315001938/0001157523-15-001938-index.htm,812701,CALGON CARBON Corp,a51112339ex1_01.htm,2015-05-28 16:29:52,0001157523-15-001938,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/812701/000115752315001938/a51112339ex1_01.htm
827,CALGON CARBON CORP,812701,http://www.sec.gov/Archives/edgar/data/812701/000115752315001938/0001157523-15-001938-index.htm,812701,CALGON CARBON Corp,0001157523-15-001938.txt,2015-05-28 16:29:52,0001157523-15-001938,Complete submission text file,https://www.sec.gov/Archives/edgar/data/812701/000115752315001938/0001157523-15-001938.txt
828,CADENCE DESIGN SYSTEMS INC,813672,http://www.sec.gov/Archives/edgar/data/813672/000119312514221932/0001193125-14-221932-index.htm,813672,CADENCE DESIGN SYSTEMS INC,d734809dsd.htm,2014-06-02 14:45:40,0001193125-14-221932,FORM SD,https://www.sec.gov/Archives/edgar/data/813672/000119312514221932/d734809dsd.htm
829,CADENCE DESIGN SYSTEMS INC,813672,http://www.sec.gov/Archives/edgar/data/813672/000119312514221932/0001193125-14-221932-index.htm,813672,CADENCE DESIGN SYSTEMS INC,d734809dex102.htm,2014-06-02 14:45:40,0001193125-14-221932,EX-1.02,https://www.sec.gov/Archives/edgar/data/813672/000119312514221932/d734809dex102.htm
830,CADENCE DESIGN SYSTEMS INC,813672,http://www.sec.gov/Archives/edgar/data/813672/000119312514221932/0001193125-14-221932-index.htm,813672,CADENCE DESIGN SYSTEMS INC,0001193125-14-221932.txt,2014-06-02 14:45:40,0001193125-14-221932,Complete submission text file,https://www.sec.gov/Archives/edgar/data/813672/000119312514221932/0001193125-14-221932.txt
831,CADENCE DESIGN SYSTEMS INC,813672,http://www.sec.gov/Archives/edgar/data/813672/000119312515209196/0001193125-15-209196-index.htm,813672,CADENCE DESIGN SYSTEMS INC,d933936dsd.htm,2015-06-01 16:44:58,0001193125-15-209196,SD,https://www.sec.gov/Archives/edgar/data/813672/000119312515209196/d933936dsd.htm
832,CADENCE DESIGN SYSTEMS INC,813672,http://www.sec.gov/Archives/edgar/data/813672/000119312515209196/0001193125-15-209196-index.htm,813672,CADENCE DESIGN SYSTEMS INC,d933936dex101.htm,2015-06-01 16:44:58,0001193125-15-209196,EX-1.01,https://www.sec.gov/Archives/edgar/data/813672/000119312515209196/d933936dex101.htm
833,CADENCE DESIGN SYSTEMS INC,813672,http://www.sec.gov/Archives/edgar/data/813672/000119312515209196/0001193125-15-209196-index.htm,813672,CADENCE DESIGN SYSTEMS INC,0001193125-15-209196.txt,2015-06-01 16:44:58,0001193125-15-209196,Complete submission text file,https://www.sec.gov/Archives/edgar/data/813672/000119312515209196/0001193125-15-209196.txt
834,CALLAWAY GOLF CO,837465,http://www.sec.gov/Archives/edgar/data/837465/000083746514000008/0000837465-14-000008-index.htm,837465,CALLAWAY GOLF CO,formsd2014.htm,2014-05-29 15:33:28,0000837465-14-000008,FORM SD,https://www.sec.gov/Archives/edgar/data/837465/000083746514000008/formsd2014.htm
835,CALLAWAY GOLF CO,837465,http://www.sec.gov/Archives/edgar/data/837465/000083746514000008/0000837465-14-000008-index.htm,837465,CALLAWAY GOLF CO,0000837465-14-000008.txt,2014-05-29 15:33:28,0000837465-14-000008,Complete submission text file,https://www.sec.gov/Archives/edgar/data/837465/000083746514000008/0000837465-14-000008.txt
836,CALLAWAY GOLF CO,837465,http://www.sec.gov/Archives/edgar/data/837465/000083746515000008/0000837465-15-000008-index.htm,837465,CALLAWAY GOLF CO,formsd2015.htm,2015-05-28 17:49:06,0000837465-15-000008,FORM SD,https://www.sec.gov/Archives/edgar/data/837465/000083746515000008/formsd2015.htm
837,CALLAWAY GOLF CO,837465,http://www.sec.gov/Archives/edgar/data/837465/000083746515000008/0000837465-15-000008-index.htm,837465,CALLAWAY GOLF CO,0000837465-15-000008.txt,2015-05-28 17:49:06,0000837465-15-000008,Complete submission text file,https://www.sec.gov/Archives/edgar/data/837465/000083746515000008/0000837465-15-000008.txt
838,CATERPILLAR INC,18230,http://www.sec.gov/Archives/edgar/data/18230/000001823014000195/0000018230-14-000195-index.htm,18230,CATERPILLAR INC,formsd.htm,2014-05-30 17:03:55,0000018230-14-000195,SD,https://www.sec.gov/Archives/edgar/data/18230/000001823014000195/formsd.htm
839,CATERPILLAR INC,18230,http://www.sec.gov/Archives/edgar/data/18230/000001823014000195/0000018230-14-000195-index.htm,18230,CATERPILLAR INC,exhibit102.htm,2014-05-30 17:03:55,0000018230-14-000195,EXHIBIT,https://www.sec.gov/Archives/edgar/data/18230/000001823014000195/exhibit102.htm
840,CATERPILLAR INC,18230,http://www.sec.gov/Archives/edgar/data/18230/000001823014000195/0000018230-14-000195-index.htm,18230,CATERPILLAR INC,0000018230-14-000195.txt,2014-05-30 17:03:55,0000018230-14-000195,Complete submission text file,https://www.sec.gov/Archives/edgar/data/18230/000001823014000195/0000018230-14-000195.txt
841,CATERPILLAR INC,18230,http://www.sec.gov/Archives/edgar/data/18230/000001823015000189/0000018230-15-000189-index.htm,18230,CATERPILLAR INC,caterpillarformsd.htm,2015-05-29 16:54:07,0000018230-15-000189,CATERPILLAR INC.,https://www.sec.gov/Archives/edgar/data/18230/000001823015000189/caterpillarformsd.htm
842,CATERPILLAR INC,18230,http://www.sec.gov/Archives/edgar/data/18230/000001823015000189/0000018230-15-000189-index.htm,18230,CATERPILLAR INC,exhibit101.htm,2015-05-29 16:54:07,0000018230-15-000189,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/18230/000001823015000189/exhibit101.htm
843,CATERPILLAR INC,18230,http://www.sec.gov/Archives/edgar/data/18230/000001823015000189/0000018230-15-000189-index.htm,18230,CATERPILLAR INC,0000018230-15-000189.txt,2015-05-29 16:54:07,0000018230-15-000189,Complete submission text file,https://www.sec.gov/Archives/edgar/data/18230/000001823015000189/0000018230-15-000189.txt
844,"CAVIUM, INC.",1175609,http://www.sec.gov/Archives/edgar/data/1175609/000119312514218155/0001193125-14-218155-index.htm,1175609,"CAVIUM, INC.",d735503dsd.htm,2014-05-30 06:08:36,0001193125-14-218155,SD,https://www.sec.gov/Archives/edgar/data/1175609/000119312514218155/d735503dsd.htm
845,"CAVIUM, INC.",1175609,http://www.sec.gov/Archives/edgar/data/1175609/000119312514218155/0001193125-14-218155-index.htm,1175609,"CAVIUM, INC.",d735503dex102.htm,2014-05-30 06:08:36,0001193125-14-218155,EX-1.02,https://www.sec.gov/Archives/edgar/data/1175609/000119312514218155/d735503dex102.htm
846,"CAVIUM, INC.",1175609,http://www.sec.gov/Archives/edgar/data/1175609/000119312514218155/0001193125-14-218155-index.htm,1175609,"CAVIUM, INC.",0001193125-14-218155.txt,2014-05-30 06:08:36,0001193125-14-218155,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1175609/000119312514218155/0001193125-14-218155.txt
847,"CAVIUM, INC.",1175609,http://www.sec.gov/Archives/edgar/data/1175609/000119312515206678/0001193125-15-206678-index.htm,1175609,"CAVIUM, INC.",d933483dsd.htm,2015-05-29 16:15:33,0001193125-15-206678,FORM SD,https://www.sec.gov/Archives/edgar/data/1175609/000119312515206678/d933483dsd.htm
848,"CAVIUM, INC.",1175609,http://www.sec.gov/Archives/edgar/data/1175609/000119312515206678/0001193125-15-206678-index.htm,1175609,"CAVIUM, INC.",d933483dex101.htm,2015-05-29 16:15:33,0001193125-15-206678,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1175609/000119312515206678/d933483dex101.htm
849,"CAVIUM, INC.",1175609,http://www.sec.gov/Archives/edgar/data/1175609/000119312515206678/0001193125-15-206678-index.htm,1175609,"CAVIUM, INC.",0001193125-15-206678.txt,2015-05-29 16:15:33,0001193125-15-206678,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1175609/000119312515206678/0001193125-15-206678.txt
850,CDI CORP,18396,http://www.sec.gov/Archives/edgar/data/18396/000001839614000015/0000018396-14-000015-index.htm,18396,CDI CORP,formsd.htm,2014-06-02 11:42:50,0000018396-14-000015,SD,https://www.sec.gov/Archives/edgar/data/18396/000001839614000015/formsd.htm
851,CDI CORP,18396,http://www.sec.gov/Archives/edgar/data/18396/000001839614000015/0000018396-14-000015-index.htm,18396,CDI CORP,0000018396-14-000015.txt,2014-06-02 11:42:50,0000018396-14-000015,Complete submission text file,https://www.sec.gov/Archives/edgar/data/18396/000001839614000015/0000018396-14-000015.txt
852,CDI CORP,18396,http://www.sec.gov/Archives/edgar/data/18396/000001839615000075/0000018396-15-000075-index.htm,18396,CDI CORP,formsddraft5-27x15.htm,2015-05-29 15:17:03,0000018396-15-000075,FORM SD 2014 CONFLICT MINERALS,https://www.sec.gov/Archives/edgar/data/18396/000001839615000075/formsddraft5-27x15.htm
853,CDI CORP,18396,http://www.sec.gov/Archives/edgar/data/18396/000001839615000075/0000018396-15-000075-index.htm,18396,CDI CORP,0000018396-15-000075.txt,2015-05-29 15:17:03,0000018396-15-000075,Complete submission text file,https://www.sec.gov/Archives/edgar/data/18396/000001839615000075/0000018396-15-000075.txt
854,CELANESE CORP,1306830,http://www.sec.gov/Archives/edgar/data/1306830/000130683014000089/0001306830-14-000089-index.htm,1306830,Celanese Corp,a2013formsddoc.htm,2014-05-30 09:01:48,0001306830-14-000089,SD,https://www.sec.gov/Archives/edgar/data/1306830/000130683014000089/a2013formsddoc.htm
855,CELANESE CORP,1306830,http://www.sec.gov/Archives/edgar/data/1306830/000130683014000089/0001306830-14-000089-index.htm,1306830,Celanese Corp,celogoa10.jpg,2014-05-30 09:01:48,0001306830-14-000089,,https://www.sec.gov/Archives/edgar/data/1306830/000130683014000089/celogoa10.jpg
856,CELANESE CORP,1306830,http://www.sec.gov/Archives/edgar/data/1306830/000130683014000089/0001306830-14-000089-index.htm,1306830,Celanese Corp,0001306830-14-000089.txt,2014-05-30 09:01:48,0001306830-14-000089,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1306830/000130683014000089/0001306830-14-000089.txt
857,CELANESE CORP,1306830,http://www.sec.gov/Archives/edgar/data/1306830/000130683015000089/0001306830-15-000089-index.htm,1306830,Celanese Corp,a2014formsddoc.htm,2015-05-28 17:00:16,0001306830-15-000089,SD,https://www.sec.gov/Archives/edgar/data/1306830/000130683015000089/a2014formsddoc.htm
858,CELANESE CORP,1306830,http://www.sec.gov/Archives/edgar/data/1306830/000130683015000089/0001306830-15-000089-index.htm,1306830,Celanese Corp,celogoa10a02.jpg,2015-05-28 17:00:16,0001306830-15-000089,,https://www.sec.gov/Archives/edgar/data/1306830/000130683015000089/celogoa10a02.jpg
859,CELANESE CORP,1306830,http://www.sec.gov/Archives/edgar/data/1306830/000130683015000089/0001306830-15-000089-index.htm,1306830,Celanese Corp,0001306830-15-000089.txt,2015-05-28 17:00:16,0001306830-15-000089,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1306830/000130683015000089/0001306830-15-000089.txt
