,link,size,filing_date,year,cik
3620,https://www.sec.gov/Archives/edgar/data/1579252/000157925217000023/0001579252-17-000023-index.htm,921 KB,2017-04-13,2017,0001579252
3623,https://www.sec.gov/Archives/edgar/data/93389/000114036117022633/0001140361-17-022633-index.htm,120 KB,2017-05-30,2017,0000093389
3629,https://www.sec.gov/Archives/edgar/data/874396/000119312517187406/0001193125-17-187406-index.htm,38 KB,2017-05-30,2017,0000874396
3635,https://www.sec.gov/Archives/edgar/data/1137789/000119312517185523/0001193125-17-185523-index.htm,189 KB,2017-05-26,2017,0001137789
3641,https://www.sec.gov/Archives/edgar/data/1368265/000136826517000012/0001368265-17-000012-index.htm,332 KB,2017-05-31,2017,0001368265
3647,https://www.sec.gov/Archives/edgar/data/896429/000114036117023107/0001140361-17-023107-index.htm,33 KB,2017-05-31,2017,0000896429
3653,https://www.sec.gov/Archives/edgar/data/926042/000119312517188212/0001193125-17-188212-index.htm,75 KB,2017-05-31,2017,0000926042
3658,https://www.sec.gov/Archives/edgar/data/1446159/000117184317003398/0001171843-17-003398-index.htm,17 KB,2017-05-31,2017,0001446159
3664,https://www.sec.gov/Archives/edgar/data/34067/000003406717000039/0000034067-17-000039-index.htm,41 KB,2017-05-31,2017,0000034067
3670,https://www.sec.gov/Archives/edgar/data/1635881/000163588117000103/0001635881-17-000103-index.htm,424 KB,2017-05-31,2017,0001635881
3674,https://www.sec.gov/Archives/edgar/data/912463/000091246317000015/0000912463-17-000015-index.htm,108 KB,2017-05-30,2017,0000912463
3680,https://www.sec.gov/Archives/edgar/data/88790/000089710117000665/0000897101-17-000665-index.htm,242 KB,2017-05-25,2017,0000088790
3686,https://www.sec.gov/Archives/edgar/data/807707/000080770717000016/0000807707-17-000016-index.htm,920 KB,2017-05-31,2017,0000807707
3692,https://www.sec.gov/Archives/edgar/data/771266/000077126617000032/0000771266-17-000032-index.htm,47 KB,2017-05-12,2017,0000771266
3698,https://www.sec.gov/Archives/edgar/data/1341439/000119312517189252/0001193125-17-189252-index.htm,35 KB,2017-05-31,2017,0001341439
3704,https://www.sec.gov/Archives/edgar/data/318833/000031883317000024/0000318833-17-000024-index.htm,46 KB,2017-05-30,2017,0000318833
3710,https://www.sec.gov/Archives/edgar/data/1049606/000005925517000055/0000059255-17-000055-index.htm,23 KB,2017-05-30,2017,0001049606
3716,https://www.sec.gov/Archives/edgar/data/1116942/000119312517187604/0001193125-17-187604-index.htm,506 KB,2017-05-30,2017,0001116942
3725,https://www.sec.gov/Archives/edgar/data/18230/000001823017000164/0000018230-17-000164-index.htm,81 KB,2017-05-30,2017,0000018230
3731,https://www.sec.gov/Archives/edgar/data/1109138/000117891317001641/0001178913-17-001641-index.htm,831 KB,2017-05-30,2017,0001109138
3737,https://www.sec.gov/Archives/edgar/data/1050825/000105082517000111/0001050825-17-000111-index.htm,312 KB,2017-05-12,2017,0001050825
3744,https://www.sec.gov/Archives/edgar/data/1580156/000119312517187389/0001193125-17-187389-index.htm,18 KB,2017-05-30,2017,0001580156
3748,https://www.sec.gov/Archives/edgar/data/816761/000119312517181591/0001193125-17-181591-index.htm,123 KB,2017-05-24,2017,0000816761
3754,https://www.sec.gov/Archives/edgar/data/818479/000081847917000017/0000818479-17-000017-index.htm,41 KB,2017-05-30,2017,0000818479
3760,https://www.sec.gov/Archives/edgar/data/842633/000084263317000071/0000842633-17-000071-index.htm,483 KB,2017-05-31,2017,0000842633
3765,https://www.sec.gov/Archives/edgar/data/1344980/000155837017003745/0001558370-17-003745-index.htm,31 KB,2017-05-08,2017,0001344980
3771,https://www.sec.gov/Archives/edgar/data/1401708/000140170817000035/0001401708-17-000035-index.htm,40 KB,2017-05-30,2017,0001401708
3777,https://www.sec.gov/Archives/edgar/data/936402/000093640217000022/0000936402-17-000022-index.htm,154 KB,2017-05-30,2017,0000936402
3780,https://www.sec.gov/Archives/edgar/data/1511737/000157104917005440/0001571049-17-005440-index.htm,195 KB,2017-05-26,2017,0001511737
3786,https://www.sec.gov/Archives/edgar/data/887226/000088722617000011/0000887226-17-000011-index.htm,70 KB,2017-05-25,2017,0000887226
3791,https://www.sec.gov/Archives/edgar/data/78003/000119312517189371/0001193125-17-189371-index.htm,56 KB,2017-05-31,2017,0000078003
3795,https://www.sec.gov/Archives/edgar/data/6281/000119312517179605/0001193125-17-179605-index.htm,261 KB,2017-05-23,2017,0000006281
3801,https://www.sec.gov/Archives/edgar/data/1001385/000143774917010051/0001437749-17-010051-index.htm,23 KB,2017-05-25,2017,0001001385
3807,https://www.sec.gov/Archives/edgar/data/97216/000009721617000155/0000097216-17-000155-index.htm,320 KB,2017-05-31,2017,0000097216
3813,https://www.sec.gov/Archives/edgar/data/1492633/000119312517179675/0001193125-17-179675-index.htm,244 KB,2017-05-23,2017,0001492633
3819,https://www.sec.gov/Archives/edgar/data/740664/000114420417030257/0001144204-17-030257-index.htm,16 KB,2017-05-31,2017,0000740664
3825,https://www.sec.gov/Archives/edgar/data/917273/000119312517187368/0001193125-17-187368-index.htm,59 KB,2017-05-30,2017,0000917273
3829,https://www.sec.gov/Archives/edgar/data/1317945/000149315217005613/0001493152-17-005613-index.htm,24 KB,2017-05-19,2017,0001317945
3832,https://www.sec.gov/Archives/edgar/data/1162461/000143774917010406/0001437749-17-010406-index.htm,30 KB,2017-05-31,2017,0001162461
3838,https://www.sec.gov/Archives/edgar/data/1481513/000114420417029427/0001144204-17-029427-index.htm,22 KB,2017-05-25,2017,0001481513
3844,https://www.sec.gov/Archives/edgar/data/868780/000119312517182718/0001193125-17-182718-index.htm,183 KB,2017-05-25,2017,0000868780
3850,https://www.sec.gov/Archives/edgar/data/908255/000090825517000028/0000908255-17-000028-index.htm,44 KB,2017-05-30,2017,0000908255
3856,https://www.sec.gov/Archives/edgar/data/1668717/000119312517184448/0001193125-17-184448-index.htm,16 KB,2017-05-26,2017,0001668717
3859,https://www.sec.gov/Archives/edgar/data/1675149/000119312517189231/0001193125-17-189231-index.htm,19 KB,2017-05-31,2017,0001675149
3862,https://www.sec.gov/Archives/edgar/data/821002/000157104917005549/0001571049-17-005549-index.htm,36 KB,2017-05-31,2017,0000821002
3869,https://www.sec.gov/Archives/edgar/data/1131399/000090342317000398/0000903423-17-000398-index.htm,17 KB,2017-05-31,2017,0001131399
3875,https://www.sec.gov/Archives/edgar/data/1639691/000163969117000057/0001639691-17-000057-index.htm,474 KB,2017-05-30,2017,0001639691
3879,https://www.sec.gov/Archives/edgar/data/949158/000094915817000062/0000949158-17-000062-index.htm,74 KB,2017-05-31,2017,0000949158
3885,https://www.sec.gov/Archives/edgar/data/109198/000119312517189493/0001193125-17-189493-index.htm,59 KB,2017-05-31,2017,0000109198
3891,https://www.sec.gov/Archives/edgar/data/797721/000119312517187367/0001193125-17-187367-index.htm,198 KB,2017-05-30,2017,0000797721
3897,https://www.sec.gov/Archives/edgar/data/1101680/000110168017000036/0001101680-17-000036-index.htm,264 KB,2017-05-30,2017,0001101680
3903,https://www.sec.gov/Archives/edgar/data/1517396/000120677417001702/0001206774-17-001702-index.htm,303 KB,2017-05-26,2017,0001517396
3913,https://www.sec.gov/Archives/edgar/data/1316644/000118518517001297/0001185185-17-001297-index.htm,41 KB,2017-05-31,2017,0001316644
3919,https://www.sec.gov/Archives/edgar/data/18172/000001817217000025/0000018172-17-000025-index.htm,32 KB,2017-05-30,2017,0000018172
3925,https://www.sec.gov/Archives/edgar/data/217346/000110465917034808/0001104659-17-034808-index.htm,814 KB,2017-05-24,2017,0000217346
3930,https://www.sec.gov/Archives/edgar/data/873044/000087304417000045/0000873044-17-000045-index.htm,330 KB,2017-05-31,2017,0000873044
3939,https://www.sec.gov/Archives/edgar/data/1267482/000114420417030274/0001144204-17-030274-index.htm,28 KB,2017-05-31,2017,0001267482
3943,https://www.sec.gov/Archives/edgar/data/1607310/000117494717000976/0001174947-17-000976-index.htm,25 KB,2017-05-31,2017,0001607310
3944,https://www.sec.gov/Archives/edgar/data/1512138/000156459017011873/0001564590-17-011873-index.htm,48 KB,2017-05-31,2017,0001512138
3946,https://www.sec.gov/Archives/edgar/data/703361/000162828017005992/0001628280-17-005992-index.htm,474 KB,2017-05-26,2017,0000703361
3952,https://www.sec.gov/Archives/edgar/data/884624/000156459017011638/0001564590-17-011638-index.htm,63 KB,2017-05-25,2017,0000884624
3958,https://www.sec.gov/Archives/edgar/data/1584509/000158450917000103/0001584509-17-000103-index.htm,23 KB,2017-05-31,2017,0001584509
3962,https://www.sec.gov/Archives/edgar/data/1579241/000157924117000024/0001579241-17-000024-index.htm,592 KB,2017-06-01,2017,0001579241
3966,https://www.sec.gov/Archives/edgar/data/1180079/000119312517189219/0001193125-17-189219-index.htm,47 KB,2017-05-31,2017,0001180079
3971,https://www.sec.gov/Archives/edgar/data/1129155/000157104917005520/0001571049-17-005520-index.htm,110 KB,2017-05-31,2017,0001129155
3977,https://www.sec.gov/Archives/edgar/data/1108320/000143774917010358/0001437749-17-010358-index.htm,565 KB,2017-05-31,2017,0001108320
3983,https://www.sec.gov/Archives/edgar/data/1113256/000120677417001592/0001206774-17-001592-index.htm,167 KB,2017-05-10,2017,0001113256
3989,https://www.sec.gov/Archives/edgar/data/1097864/000119312517187424/0001193125-17-187424-index.htm,212 KB,2017-05-30,2017,0001097864
3997,https://www.sec.gov/Archives/edgar/data/108772/000119312517171565/0001193125-17-171565-index.htm,179 KB,2017-05-16,2017,0000108772
4003,https://www.sec.gov/Archives/edgar/data/315189/000110465917035226/0001104659-17-035226-index.htm,724 KB,2017-05-25,2017,0000315189
4009,https://www.sec.gov/Archives/edgar/data/1374535/000156459017011952/0001564590-17-011952-index.htm,423 KB,2017-05-31,2017,0001374535
4015,https://www.sec.gov/Archives/edgar/data/936468/000119312517176575/0001193125-17-176575-index.htm,167 KB,2017-05-19,2017,0000936468
4022,https://www.sec.gov/Archives/edgar/data/1061894/000106189417000025/0001061894-17-000025-index.htm,33 KB,2017-05-30,2017,0001061894
4027,https://www.sec.gov/Archives/edgar/data/1624826/000162482617000030/0001624826-17-000030-index.htm,100 KB,2017-05-31,2017,0001624826
4031,https://www.sec.gov/Archives/edgar/data/16040/000119312517189277/0001193125-17-189277-index.htm,31 KB,2017-05-31,2017,0000016040
4036,https://www.sec.gov/Archives/edgar/data/761238/000149315217005956/0001493152-17-005956-index.htm,1 MB,2017-05-30,2017,0000761238
4042,https://www.sec.gov/Archives/edgar/data/751978/000119312517185141/0001193125-17-185141-index.htm,60 KB,2017-05-26,2017,0000751978
4046,https://www.sec.gov/Archives/edgar/data/1044777/000119312517185083/0001193125-17-185083-index.htm,20 KB,2017-05-26,2017,0001044777
4053,https://www.sec.gov/Archives/edgar/data/1555280/000155528017000134/0001555280-17-000134-index.htm,356 KB,2017-05-25,2017,0001555280
4056,https://www.sec.gov/Archives/edgar/data/1649338/000119312517185647/0001193125-17-185647-index.htm,177 KB,2017-05-26,2017,0001649338
4060,https://www.sec.gov/Archives/edgar/data/39911/000003991117000086/0000039911-17-000086-index.htm,82 KB,2017-05-31,2017,0000039911
4066,https://www.sec.gov/Archives/edgar/data/897322/000117891317001613/0001178913-17-001613-index.htm,365 KB,2017-05-25,2017,0000897322
4072,https://www.sec.gov/Archives/edgar/data/353184/000119312517188380/0001193125-17-188380-index.htm,17 KB,2017-05-31,2017,0000353184
4078,https://www.sec.gov/Archives/edgar/data/866374/000110465917034301/0001104659-17-034301-index.htm,759 KB,2017-05-22,2017,0000866374
4084,https://www.sec.gov/Archives/edgar/data/1243429/000090342317000372/0000903423-17-000372-index.htm,23 KB,2017-05-23,2017,0001243429
4090,https://www.sec.gov/Archives/edgar/data/917491/000091749117000024/0000917491-17-000024-index.htm,56 KB,2017-05-31,2017,0000917491
4096,https://www.sec.gov/Archives/edgar/data/820534/000119312517182768/0001193125-17-182768-index.htm,26 KB,2017-05-25,2017,0000820534
4102,https://www.sec.gov/Archives/edgar/data/1589526/000158952617000041/0001589526-17-000041-index.htm,365 KB,2017-05-24,2017,0001589526
4106,https://www.sec.gov/Archives/edgar/data/1021561/000102156117000084/0001021561-17-000084-index.htm,14 KB,2017-05-24,2017,0001021561
4112,https://www.sec.gov/Archives/edgar/data/1669811/000119312517183768/0001193125-17-183768-index.htm,39 KB,2017-05-25,2017,0001669811
4115,https://www.sec.gov/Archives/edgar/data/839923/000110465917035861/0001104659-17-035861-index.htm,2 MB,2017-05-30,2017,0000839923
4121,https://www.sec.gov/Archives/edgar/data/105319/000119312517188829/0001193125-17-188829-index.htm,36 KB,2017-05-31,2017,0000105319
4127,https://www.sec.gov/Archives/edgar/data/1173514/000117351417000061/0001173514-17-000061-index.htm,72 KB,2017-05-31,2017,0001173514
4133,https://www.sec.gov/Archives/edgar/data/8818/000110465917035682/0001104659-17-035682-index.htm,54 KB,2017-05-26,2017,0000008818
4140,https://www.sec.gov/Archives/edgar/data/1227025/000110465917036511/0001104659-17-036511-index.htm,473 KB,2017-05-31,2017,0001227025
4145,https://www.sec.gov/Archives/edgar/data/1417892/000114420417030276/0001144204-17-030276-index.htm,22 KB,2017-05-31,2017,0001417892
4151,https://www.sec.gov/Archives/edgar/data/1173382/000117338217000008/0001173382-17-000008-index.htm,29 KB,2017-05-31,2017,0001173382
4158,https://www.sec.gov/Archives/edgar/data/912615/000119312517189203/0001193125-17-189203-index.htm,61 KB,2017-05-31,2017,0000912615
4164,https://www.sec.gov/Archives/edgar/data/1024305/000102430517000050/0001024305-17-000050-index.htm,28 KB,2017-05-31,2017,0001024305
4167,https://www.sec.gov/Archives/edgar/data/891014/000089101417000010/0000891014-17-000010-index.htm,24 KB,2017-05-31,2017,0000891014
4172,https://www.sec.gov/Archives/edgar/data/1114448/000110465917036483/0001104659-17-036483-index.htm,59 KB,2017-05-31,2017,0001114448
4180,https://www.sec.gov/Archives/edgar/data/886158/000117184317003400/0001171843-17-003400-index.htm,128 KB,2017-05-31,2017,0000886158
4186,https://www.sec.gov/Archives/edgar/data/724004/000143774917010351/0001437749-17-010351-index.htm,29 KB,2017-05-31,2017,0000724004
4192,https://www.sec.gov/Archives/edgar/data/719494/000114420417030307/0001144204-17-030307-index.htm,40 KB,2017-05-31,2017,0000719494
4198,https://www.sec.gov/Archives/edgar/data/707388/000070738817000019/0000707388-17-000019-index.htm,34 KB,2017-05-31,2017,0000707388
4206,https://www.sec.gov/Archives/edgar/data/1453015/000091228217000115/0000912282-17-000115-index.htm,427 KB,2017-05-15,2017,0001453015
4211,https://www.sec.gov/Archives/edgar/data/1370416/000127956917001139/0001279569-17-001139-index.htm,25 KB,2017-05-26,2017,0001370416
4217,https://www.sec.gov/Archives/edgar/data/749660/000119312517186796/0001193125-17-186796-index.htm,14 KB,2017-05-30,2017,0000749660
4223,https://www.sec.gov/Archives/edgar/data/885639/000088563917000012/0000885639-17-000012-index.htm,448 KB,2017-05-31,2017,0000885639
4229,https://www.sec.gov/Archives/edgar/data/793952/000079395217000026/0000793952-17-000026-index.htm,72 KB,2017-05-31,2017,0000793952
4233,https://www.sec.gov/Archives/edgar/data/714603/000071460317000032/0000714603-17-000032-index.htm,54 KB,2017-05-25,2017,0000714603
4236,https://www.sec.gov/Archives/edgar/data/1339048/000133904817000021/0001339048-17-000021-index.htm,134 KB,2017-05-31,2017,0001339048
4242,https://www.sec.gov/Archives/edgar/data/56873/000110465917034783/0001104659-17-034783-index.htm,38 KB,2017-05-24,2017,0000056873
4248,https://www.sec.gov/Archives/edgar/data/758938/000143774917010165/0001437749-17-010165-index.htm,46 KB,2017-05-26,2017,0000758938
4252,https://www.sec.gov/Archives/edgar/data/1487101/000148710117000022/0001487101-17-000022-index.htm,82 KB,2017-05-31,2017,0001487101
4258,https://www.sec.gov/Archives/edgar/data/1166126/000116612617000025/0001166126-17-000025-index.htm,201 KB,2017-05-31,2017,0001166126
4266,https://www.sec.gov/Archives/edgar/data/320193/000119312517159397/0001193125-17-159397-index.htm,835 KB,2017-05-05,2017,0000320193
4272,https://www.sec.gov/Archives/edgar/data/1091883/000109188317000035/0001091883-17-000035-index.htm,57 KB,2017-05-31,2017,0001091883
4278,https://www.sec.gov/Archives/edgar/data/65270/000006527017000008/0000065270-17-000008-index.htm,506 KB,2017-05-26,2017,0000065270
4288,https://www.sec.gov/Archives/edgar/data/1411207/000119312517185500/0001193125-17-185500-index.htm,308 KB,2017-05-26,2017,0001411207
4294,https://www.sec.gov/Archives/edgar/data/8868/000000886817000028/0000008868-17-000028-index.htm,54 KB,2017-05-26,2017,0000008868
4300,https://www.sec.gov/Archives/edgar/data/1493594/000119312517187393/0001193125-17-187393-index.htm,165 KB,2017-05-30,2017,0001493594
4306,https://www.sec.gov/Archives/edgar/data/1537054/000119312517188743/0001193125-17-188743-index.htm,25 KB,2017-05-31,2017,0001537054
4311,https://www.sec.gov/Archives/edgar/data/1000229/000100022917000070/0001000229-17-000070-index.htm,27 KB,2017-06-01,2017,0001000229
4317,https://www.sec.gov/Archives/edgar/data/896156/000143774917010298/0001437749-17-010298-index.htm,39 KB,2017-05-30,2017,0000896156
4323,https://www.sec.gov/Archives/edgar/data/859163/000085916317000033/0000859163-17-000033-index.htm,154 KB,2017-05-25,2017,0000859163
4330,https://www.sec.gov/Archives/edgar/data/912767/000155837017004600/0001558370-17-004600-index.htm,508 KB,2017-05-31,2017,0000912767
4336,https://www.sec.gov/Archives/edgar/data/1660690/000166069017000064/0001660690-17-000064-index.htm,139 KB,2017-05-31,2017,0001660690
4339,https://www.sec.gov/Archives/edgar/data/817720/000119312517189289/0001193125-17-189289-index.htm,97 KB,2017-05-31,2017,0000817720
4345,https://www.sec.gov/Archives/edgar/data/1011570/000101157017000026/0001011570-17-000026-index.htm,586 KB,2017-05-31,2017,0001011570
4351,https://www.sec.gov/Archives/edgar/data/1122411/000095010317005126/0000950103-17-005126-index.htm,409 KB,2017-05-31,2017,0001122411
4357,https://www.sec.gov/Archives/edgar/data/1067701/000119312517189290/0001193125-17-189290-index.htm,34 KB,2017-05-31,2017,0001067701
4363,https://www.sec.gov/Archives/edgar/data/1177845/000118518517001345/0001185185-17-001345-index.htm,19 KB,2017-06-07,2017,0001177845
4369,https://www.sec.gov/Archives/edgar/data/896841/000089684117000130/0000896841-17-000130-index.htm,306 KB,2017-06-02,2017,0000896841
4374,https://www.sec.gov/Archives/edgar/data/1158114/000168316817001420/0001683168-17-001420-index.htm,301 KB,2017-05-26,2017,0001158114
4376,https://www.sec.gov/Archives/edgar/data/1374128/000119312517189414/0001193125-17-189414-index.htm,36 KB,2017-05-31,2017,0001374128
4379,https://www.sec.gov/Archives/edgar/data/920371/000092037117000063/0000920371-17-000063-index.htm,30 KB,2017-05-16,2017,0000920371
4385,https://www.sec.gov/Archives/edgar/data/6955/000000695517000024/0000006955-17-000024-index.htm,123 KB,2017-05-31,2017,0000006955
4390,https://www.sec.gov/Archives/edgar/data/854800/000121390017005976/0001213900-17-005976-index.htm,34 KB,2017-05-30,2017,0000854800
4396,https://www.sec.gov/Archives/edgar/data/58492/000119312517185045/0001193125-17-185045-index.htm,82 KB,2017-05-26,2017,0000058492
4402,https://www.sec.gov/Archives/edgar/data/1065696/000106569617000029/0001065696-17-000029-index.htm,1 MB,2017-05-30,2017,0001065696
4408,https://www.sec.gov/Archives/edgar/data/10329/000143774917010350/0001437749-17-010350-index.htm,29 KB,2017-05-31,2017,0000010329
4414,https://www.sec.gov/Archives/edgar/data/728387/000114420417030407/0001144204-17-030407-index.htm,16 KB,2017-05-31,2017,0000728387
4420,https://www.sec.gov/Archives/edgar/data/946936/000117494717000932/0001174947-17-000932-index.htm,33 KB,2017-05-26,2017,0000946936
4426,https://www.sec.gov/Archives/edgar/data/1488917/000089710117000688/0000897101-17-000688-index.htm,273 KB,2017-05-31,2017,0001488917
4429,https://www.sec.gov/Archives/edgar/data/67279/000143774917008368/0001437749-17-008368-index.htm,70 KB,2017-05-09,2017,0000067279
4435,https://www.sec.gov/Archives/edgar/data/1076930/000156459017011899/0001564590-17-011899-index.htm,503 KB,2017-05-31,2017,0001076930
4441,https://www.sec.gov/Archives/edgar/data/897077/000089707717000088/0000897077-17-000088-index.htm,60 KB,2017-05-26,2017,0000897077
4446,https://www.sec.gov/Archives/edgar/data/1544229/000119312517185521/0001193125-17-185521-index.htm,171 KB,2017-05-26,2017,0001544229
4450,https://www.sec.gov/Archives/edgar/data/1488139/000148813917000031/0001488139-17-000031-index.htm,24 KB,2017-05-24,2017,0001488139
4456,https://www.sec.gov/Archives/edgar/data/1306830/000130683017000160/0001306830-17-000160-index.htm,62 KB,2017-05-30,2017,0001306830
4460,https://www.sec.gov/Archives/edgar/data/1388133/000114036117022623/0001140361-17-022623-index.htm,63 KB,2017-05-30,2017,0001388133
4466,https://www.sec.gov/Archives/edgar/data/1190723/000119312517172833/0001193125-17-172833-index.htm,33 KB,2017-05-17,2017,0001190723
4472,https://www.sec.gov/Archives/edgar/data/886346/000088634617000076/0000886346-17-000076-index.htm,45 KB,2017-05-26,2017,0000886346
4478,https://www.sec.gov/Archives/edgar/data/106532/000114420417030344/0001144204-17-030344-index.htm,18 KB,2017-05-31,2017,0000106532
4482,https://www.sec.gov/Archives/edgar/data/742278/000157104917005518/0001571049-17-005518-index.htm,52 KB,2017-05-31,2017,0000742278
4487,https://www.sec.gov/Archives/edgar/data/1110647/000162828017006099/0001628280-17-006099-index.htm,230 KB,2017-05-31,2017,0001110647
4493,https://www.sec.gov/Archives/edgar/data/863436/000086343617000020/0000863436-17-000020-index.htm,42 KB,2017-05-30,2017,0000863436
4499,https://www.sec.gov/Archives/edgar/data/1078075/000119312517189287/0001193125-17-189287-index.htm,62 KB,2017-05-31,2017,0001078075
4505,https://www.sec.gov/Archives/edgar/data/1320461/000132046117000036/0001320461-17-000036-index.htm,132 KB,2017-05-31,2017,0001320461
4511,https://www.sec.gov/Archives/edgar/data/792987/000079298717000021/0000792987-17-000021-index.htm,447 KB,2017-05-15,2017,0000792987
4515,https://www.sec.gov/Archives/edgar/data/1348334/000119312517189236/0001193125-17-189236-index.htm,24 KB,2017-05-31,2017,0001348334
4520,https://www.sec.gov/Archives/edgar/data/1385157/000110465917036205/0001104659-17-036205-index.htm,1 MB,2017-05-30,2017,0001385157
4524,https://www.sec.gov/Archives/edgar/data/1291361/000117891317001570/0001178913-17-001570-index.htm,468 KB,2017-05-23,2017,0001291361
4531,https://www.sec.gov/Archives/edgar/data/1372414/000119312517209373/0001193125-17-209373-index.htm,18 KB,2017-06-21,2017,0001372414
4536,https://www.sec.gov/Archives/edgar/data/80035/000114420417030743/0001144204-17-030743-index.htm,34 KB,2017-06-02,2017,0000080035
4541,https://www.sec.gov/Archives/edgar/data/1590584/000143774917010461/0001437749-17-010461-index.htm,319 KB,2017-06-01,2017,0001590584
4542,https://www.sec.gov/Archives/edgar/data/1590584/000143774917010034/0001437749-17-010034-index.htm,311 KB,2017-05-25,2017,0001590584
4547,https://www.sec.gov/Archives/edgar/data/1018840/000101884017000017/0001018840-17-000017-index.htm,90 KB,2017-05-26,2017,0001018840
4553,https://www.sec.gov/Archives/edgar/data/874710/000114420417030288/0001144204-17-030288-index.htm,34 KB,2017-05-31,2017,0000874710
4559,https://www.sec.gov/Archives/edgar/data/1104657/000110465717000109/0001104657-17-000109-index.htm,399 KB,2017-05-31,2017,0001104657
4565,https://www.sec.gov/Archives/edgar/data/1094739/000109473917000044/0001094739-17-000044-index.htm,554 KB,2017-05-30,2017,0001094739
4571,https://www.sec.gov/Archives/edgar/data/1000228/000100022817000029/0001000228-17-000029-index.htm,30 KB,2017-05-24,2017,0001000228
4577,https://www.sec.gov/Archives/edgar/data/65770/000119312517183728/0001193125-17-183728-index.htm,16 KB,2017-05-25,2017,0000065770
4583,https://www.sec.gov/Archives/edgar/data/1607962/000114420417030374/0001144204-17-030374-index.htm,361 KB,2017-05-31,2017,0001607962
4586,https://www.sec.gov/Archives/edgar/data/24491/000114420417029708/0001144204-17-029708-index.htm,23 KB,2017-05-26,2017,0000024491
4595,https://www.sec.gov/Archives/edgar/data/80172/000089710117000689/0000897101-17-000689-index.htm,24 KB,2017-05-31,2017,0000080172
4601,https://www.sec.gov/Archives/edgar/data/1039399/000103939917000046/0001039399-17-000046-index.htm,84 KB,2017-05-31,2017,0001039399
4610,https://www.sec.gov/Archives/edgar/data/772406/000119312517189205/0001193125-17-189205-index.htm,188 KB,2017-05-31,2017,0000772406
4617,https://www.sec.gov/Archives/edgar/data/37472/000089710117000690/0000897101-17-000690-index.htm,28 KB,2017-05-31,2017,0000037472
4621,https://www.sec.gov/Archives/edgar/data/1375557/000110465917036567/0001104659-17-036567-index.htm,19 KB,2017-05-31,2017,0001375557
4626,https://www.sec.gov/Archives/edgar/data/1405041/000162482617000030/0001624826-17-000030-index.htm,100 KB,2017-05-31,2017,0001405041
4632,https://www.sec.gov/Archives/edgar/data/1096752/000109675217000025/0001096752-17-000025-index.htm,874 KB,2017-05-30,2017,0001096752
4638,https://www.sec.gov/Archives/edgar/data/1060822/000119312517189431/0001193125-17-189431-index.htm,61 KB,2017-05-31,2017,0001060822
4645,https://www.sec.gov/Archives/edgar/data/216085/000021608517000019/0000216085-17-000019-index.htm,228 KB,2017-05-23,2017,0000216085
4650,https://www.sec.gov/Archives/edgar/data/106040/000119312517189443/0001193125-17-189443-index.htm,263 KB,2017-05-31,2017,0000106040
4656,https://www.sec.gov/Archives/edgar/data/355811/000035581117000033/0000355811-17-000033-index.htm,74 KB,2017-05-19,2017,0000355811
4662,https://www.sec.gov/Archives/edgar/data/1419612/000117891317001609/0001178913-17-001609-index.htm,1 MB,2017-05-25,2017,0001419612
4666,https://www.sec.gov/Archives/edgar/data/1037868/000119312517186958/0001193125-17-186958-index.htm,374 KB,2017-05-30,2017,0001037868
4672,https://www.sec.gov/Archives/edgar/data/711377/000119312517189149/0001193125-17-189149-index.htm,25 KB,2017-05-31,2017,0000711377
4678,https://www.sec.gov/Archives/edgar/data/1274494/000127449417000028/0001274494-17-000028-index.htm,959 KB,2017-05-31,2017,0001274494
4684,https://www.sec.gov/Archives/edgar/data/913241/000101905617000524/0001019056-17-000524-index.htm,31 KB,2017-05-30,2017,0000913241
4690,https://www.sec.gov/Archives/edgar/data/1163739/000155837017004549/0001558370-17-004549-index.htm,71 KB,2017-05-26,2017,0001163739
4696,https://www.sec.gov/Archives/edgar/data/91767/000009176717000029/0000091767-17-000029-index.htm,37 KB,2017-05-30,2017,0000091767
4702,https://www.sec.gov/Archives/edgar/data/923120/000119312517187535/0001193125-17-187535-index.htm,30 KB,2017-05-30,2017,0000923120
4708,https://www.sec.gov/Archives/edgar/data/928876/000117891317001651/0001178913-17-001651-index.htm,90 KB,2017-05-30,2017,0000928876
4714,https://www.sec.gov/Archives/edgar/data/1101215/000110121517000122/0001101215-17-000122-index.htm,20 KB,2017-05-26,2017,0001101215
4718,https://www.sec.gov/Archives/edgar/data/1502034/000119312517189510/0001193125-17-189510-index.htm,12 KB,2017-05-31,2017,0001502034
4721,https://www.sec.gov/Archives/edgar/data/89439/000008943917000034/0000089439-17-000034-index.htm,78 KB,2017-05-26,2017,0000089439
4727,https://www.sec.gov/Archives/edgar/data/48287/000004828717000125/0000048287-17-000125-index.htm,73 KB,2017-05-30,2017,0000048287
4733,https://www.sec.gov/Archives/edgar/data/1069202/000119312517185576/0001193125-17-185576-index.htm,18 KB,2017-05-26,2017,0001069202
4739,https://www.sec.gov/Archives/edgar/data/943034/000094303417000041/0000943034-17-000041-index.htm,39 KB,2017-05-31,2017,0000943034
4745,https://www.sec.gov/Archives/edgar/data/73309/000119312517188620/0001193125-17-188620-index.htm,18 KB,2017-05-31,2017,0000073309
4749,https://www.sec.gov/Archives/edgar/data/928054/000092805417000076/0000928054-17-000076-index.htm,67 KB,2017-05-31,2017,0000928054
